cb_proba,bought,top5_reason_codes,rank,percentile,top_1pct,top_5pct,top_10pct
0.9305605326461386,0,capital_gain ↑ (+2.00); marital_status ↑ (+0.64); occupation_level ↑ (+0.55); town ↑ (+0.53); education_num ↑ (+0.26),1,3.1191515907673116e-05,True,True,True
0.9149597054635865,0,capital_gain ↑ (+2.06); marital_status ↑ (+0.70); town ↑ (+0.53); occupation_level ↑ (+0.51); education_num ↑ (+0.27),46,0.0014348097317529631,True,True,True
0.914524300772923,1,capital_gain ↑ (+1.99); marital_status ↑ (+0.60); occupation_level ↑ (+0.53); town ↑ (+0.45); education_num ↑ (+0.27),47,0.0014660012476606363,True,True,True
0.9144372641345716,0,capital_gain ↑ (+1.97); marital_status ↑ (+0.70); town ↑ (+0.55); occupation_level ↑ (+0.49); education_num ↑ (+0.29),48,0.0014971927635683093,True,True,True
0.914302434792892,0,capital_gain ↑ (+1.78); occupation_level ↑ (+0.67); marital_status ↑ (+0.62); education_num ↑ (+0.49); town ↑ (+0.39),49,0.0015283842794759825,True,True,True
0.914226841198464,0,capital_gain ↑ (+1.86); occupation_level ↑ (+0.69); marital_status ↑ (+0.61); town ↑ (+0.43); education_num ↑ (+0.22),50,0.0015595757953836558,True,True,True
0.914183078986009,0,capital_gain ↑ (+2.02); occupation_level ↑ (+0.69); marital_status ↑ (+0.62); town ↑ (+0.41); education_num ↑ (+0.22),51,0.0015907673112913287,True,True,True
0.9135504949328588,0,capital_gain ↑ (+1.86); occupation_level ↑ (+0.70); marital_status ↑ (+0.61); town ↑ (+0.43); education_num ↑ (+0.22),52,0.001621958827199002,True,True,True
0.9135302969683645,0,capital_gain ↑ (+2.01); marital_status ↑ (+0.65); town ↑ (+0.55); occupation_level ↑ (+0.51); education_num ↑ (+0.24),53,0.001653150343106675,True,True,True
0.9134198542766767,0,capital_gain ↑ (+1.91); marital_status ↑ (+0.69); town ↑ (+0.53); occupation_level ↑ (+0.52); education_num ↑ (+0.38),54,0.0016843418590143482,True,True,True
0.9133820376165884,0,capital_gain ↑ (+1.80); occupation_level ↑ (+0.67); marital_status ↑ (+0.63); town ↑ (+0.47); education_num ↑ (+0.38),55,0.0017155333749220212,True,True,True
0.9129566759584539,0,capital_gain ↑ (+2.08); marital_status ↑ (+0.74); town ↑ (+0.53); education_num ↑ (+0.41); occupation_level ↑ (+0.29),56,0.0017467248908296944,True,True,True
0.9126823792064486,0,capital_gain ↑ (+1.93); marital_status ↑ (+0.65); education_num ↑ (+0.54); town ↑ (+0.51); occupation_level ↑ (+0.50),57,0.0017779164067373674,True,True,True
0.9124117466915418,0,capital_gain ↑ (+1.77); occupation_level ↑ (+0.63); marital_status ↑ (+0.62); education_num ↑ (+0.54); town ↑ (+0.44),58,0.0018091079226450406,True,True,True
0.9123394722603967,0,capital_gain ↑ (+2.04); marital_status ↑ (+0.70); occupation_level ↑ (+0.51); town ↑ (+0.48); education_num ↑ (+0.29),59,0.0018402994385527136,True,True,True
0.9119709713581244,0,capital_gain ↑ (+1.99); marital_status ↑ (+0.74); town ↑ (+0.56); education_num ↑ (+0.31); occupation_level ↑ (+0.29),60,0.0018714909544603868,True,True,True
0.9119472271192369,0,capital_gain ↑ (+2.00); marital_status ↑ (+0.64); town ↑ (+0.55); occupation_level ↑ (+0.48); education_num ↑ (+0.26),61,0.00190268247036806,True,True,True
0.9119093026998137,0,capital_gain ↑ (+2.06); town ↑ (+0.59); marital_status ↑ (+0.57); occupation_level ↑ (+0.50); view_fb ↑ (+0.23),62,0.001933873986275733,True,True,True
0.9117865173943346,0,capital_gain ↑ (+1.99); occupation_level ↑ (+0.80); marital_status ↑ (+0.60); town ↑ (+0.43); age ↑ (+0.14),63,0.001965065502183406,True,True,True
0.9116774514903894,0,capital_gain ↑ (+1.91); marital_status ↑ (+0.74); town ↑ (+0.55); education_num ↑ (+0.41); occupation_level ↑ (+0.30),64,0.0019962570180910794,True,True,True
0.9116738599474778,0,capital_gain ↑ (+1.97); marital_status ↑ (+0.62); occupation_level ↑ (+0.51); education_num ↑ (+0.49); town ↑ (+0.42),65,0.002027448533998752,True,True,True
0.9116316384214602,0,capital_gain ↑ (+1.96); marital_status ↑ (+0.65); occupation_level ↑ (+0.57); education_num ↑ (+0.52); town ↑ (+0.46),66,0.0020586400499064254,True,True,True
0.9115388259105057,1,capital_gain ↑ (+1.86); occupation_level ↑ (+0.71); marital_status ↑ (+0.62); town ↑ (+0.43); education_num ↑ (+0.25),67,0.0020898315658140986,True,True,True
0.9114191210313162,0,capital_gain ↑ (+2.16); marital_status ↑ (+0.65); occupation_level ↑ (+0.55); town ↑ (+0.52); education_num ↑ (+0.29),68,0.002121023081721772,True,True,True
0.911239367179632,0,capital_gain ↑ (+1.82); occupation_level ↑ (+0.82); marital_status ↑ (+0.65); town ↑ (+0.46); age ↑ (+0.17),69,0.0021522145976294446,True,True,True
0.9112334947654879,0,capital_gain ↑ (+1.92); marital_status ↑ (+0.75); town ↑ (+0.56); education_num ↑ (+0.55); occupation_level ↑ (+0.29),70,0.002183406113537118,True,True,True
0.9111982378676673,0,capital_gain ↑ (+1.89); occupation_level ↑ (+0.70); marital_status ↑ (+0.63); town ↑ (+0.45); education_num ↑ (+0.25),71,0.002214597629444791,True,True,True
0.9110023760101644,0,capital_gain ↑ (+1.92); marital_status ↑ (+0.61); occupation_level ↑ (+0.55); education_num ↑ (+0.51); town ↑ (+0.45),72,0.002245789145352464,True,True,True
0.9109758111799671,0,capital_gain ↑ (+2.08); marital_status ↑ (+0.64); occupation_level ↑ (+0.54); town ↑ (+0.49); education_num ↑ (+0.37),73,0.0022769806612601374,True,True,True
0.9108055482604839,0,capital_gain ↑ (+2.01); marital_status ↑ (+0.74); town ↑ (+0.53); education_num ↑ (+0.42); occupation_level ↑ (+0.34),74,0.00230817217716781,True,True,True
0.9105052911037085,0,capital_gain ↑ (+2.00); marital_status ↑ (+0.75); town ↑ (+0.55); education_num ↑ (+0.44); occupation_level ↑ (+0.27),75,0.0023393636930754834,True,True,True
0.9104513680263403,0,capital_gain ↑ (+1.78); occupation_level ↑ (+0.74); marital_status ↑ (+0.61); town ↑ (+0.40); education_num ↑ (+0.28),76,0.0023705552089831566,True,True,True
0.9103001640041689,0,capital_gain ↑ (+1.93); marital_status ↑ (+0.62); education_num ↑ (+0.52); occupation_level ↑ (+0.48); town ↑ (+0.46),77,0.00240174672489083,True,True,True
0.9099892927304882,0,capital_gain ↑ (+1.97); marital_status ↑ (+0.62); occupation_level ↑ (+0.52); town ↑ (+0.46); education_num ↑ (+0.31),78,0.0024329382407985026,True,True,True
0.9097538030846554,0,capital_gain ↑ (+1.91); marital_status ↑ (+0.74); education_num ↑ (+0.53); town ↑ (+0.50); occupation_level ↑ (+0.34),79,0.002464129756706176,True,True,True
0.9096519984717006,0,capital_gain ↑ (+2.01); occupation_level ↑ (+0.72); marital_status ↑ (+0.57); town ↑ (+0.41); education_num ↑ (+0.24),80,0.002495321272613849,True,True,True
0.9093574064560395,0,capital_gain ↑ (+1.81); occupation_level ↑ (+0.82); marital_status ↑ (+0.63); town ↑ (+0.51); age ↑ (+0.18),81,0.0025265127885215222,True,True,True
0.9093507615904587,0,capital_gain ↑ (+1.92); occupation_level ↑ (+0.64); marital_status ↑ (+0.59); town ↑ (+0.46); education_num ↑ (+0.26),82,0.0025577043044291954,True,True,True
0.9093480737719595,0,capital_gain ↑ (+1.77); occupation_level ↑ (+0.63); marital_status ↑ (+0.62); town ↑ (+0.44); education_num ↑ (+0.44),83,0.0025888958203368682,True,True,True
0.9091374492993813,0,capital_gain ↑ (+1.92); marital_status ↑ (+0.64); occupation_level ↑ (+0.54); town ↑ (+0.51); education_num ↑ (+0.29),84,0.0026200873362445414,True,True,True
0.9089769839969614,1,capital_gain ↑ (+1.99); occupation_level ↑ (+0.75); marital_status ↑ (+0.60); town ↑ (+0.49); age ↑ (+0.17),85,0.0026512788521522146,True,True,True
0.9087129233889961,0,capital_gain ↑ (+1.97); marital_status ↑ (+0.65); occupation_level ↑ (+0.63); town ↑ (+0.44); education_num ↑ (+0.26),86,0.002682470368059888,True,True,True
0.9086323006301483,0,capital_gain ↑ (+2.06); occupation_level ↑ (+0.73); marital_status ↑ (+0.62); town ↑ (+0.37); education_num ↑ (+0.24),87,0.0027136618839675606,True,True,True
0.9084831276763691,0,capital_gain ↑ (+1.99); marital_status ↑ (+0.71); education_num ↑ (+0.54); town ↑ (+0.45); occupation_level ↑ (+0.30),88,0.002744853399875234,True,True,True
0.9083162893359408,0,capital_gain ↑ (+1.90); occupation_level ↑ (+0.82); marital_status ↑ (+0.59); town ↑ (+0.39); view_fb ↑ (+0.26),89,0.002776044915782907,True,True,True
0.9082748142308419,0,capital_gain ↑ (+2.08); marital_status ↑ (+0.65); occupation_level ↑ (+0.54); town ↑ (+0.52); education_num ↑ (+0.27),90,0.0028072364316905803,True,True,True
0.9082457945674536,0,capital_gain ↑ (+1.92); marital_status ↑ (+0.64); occupation_level ↑ (+0.55); town ↑ (+0.48); education_num ↑ (+0.17),91,0.0028384279475982535,True,True,True
0.9082410979855371,1,capital_gain ↑ (+1.93); marital_status ↑ (+0.73); town ↑ (+0.56); education_num ↑ (+0.52); occupation_level ↑ (+0.29),92,0.0028696194635059263,True,True,True
0.9079513142648423,0,capital_gain ↑ (+1.76); occupation_level ↑ (+0.64); marital_status ↑ (+0.62); education_num ↑ (+0.45); town ↑ (+0.42),93,0.0029008109794135995,True,True,True
0.9078415846382779,0,capital_gain ↑ (+2.09); marital_status ↑ (+0.61); occupation_level ↑ (+0.56); education_num ↑ (+0.54); town ↑ (+0.49),94,0.0029320024953212727,True,True,True
0.9077877607718918,0,capital_gain ↑ (+2.04); marital_status ↑ (+0.62); occupation_level ↑ (+0.54); education_num ↑ (+0.51); town ↑ (+0.45),95,0.002963194011228946,True,True,True
0.9077643233899474,0,capital_gain ↑ (+2.08); marital_status ↑ (+0.69); occupation_level ↑ (+0.63); town ↑ (+0.52); view_fb ↑ (+0.23),96,0.0029943855271366187,True,True,True
0.9075728250845804,0,capital_gain ↑ (+1.91); occupation_level ↑ (+0.74); marital_status ↑ (+0.61); town ↑ (+0.48); age ↑ (+0.17),97,0.003025577043044292,True,True,True
0.9075606786927747,1,capital_gain ↑ (+2.13); marital_status ↑ (+0.73); education_num ↑ (+0.55); town ↑ (+0.55); occupation_level ↑ (+0.50),98,0.003056768558951965,True,True,True
0.9075313460061507,0,capital_gain ↑ (+2.15); occupation_level ↑ (+0.55); marital_status ↑ (+0.41); education_num ↑ (+0.36); town ↑ (+0.31),99,0.0030879600748596383,True,True,True
0.9075299476274871,1,capital_gain ↑ (+1.99); marital_status ↑ (+0.74); town ↑ (+0.54); education_num ↑ (+0.38); occupation_level ↑ (+0.31),100,0.0031191515907673115,True,True,True
0.9075132881032999,0,capital_gain ↑ (+2.04); marital_status ↑ (+0.61); occupation_level ↑ (+0.49); town ↑ (+0.41); education_num ↑ (+0.29),101,0.0031503431066749843,True,True,True
0.9074258799207227,0,capital_gain ↑ (+1.99); marital_status ↑ (+0.65); occupation_level ↑ (+0.49); town ↑ (+0.48); education_num ↑ (+0.28),102,0.0031815346225826575,True,True,True
0.907177829853883,0,capital_gain ↑ (+1.99); marital_status ↑ (+0.74); town ↑ (+0.54); education_num ↑ (+0.37); occupation_level ↑ (+0.30),103,0.0032127261384903307,True,True,True
0.9071552906693079,0,capital_gain ↑ (+1.98); marital_status ↑ (+0.74); town ↑ (+0.51); occupation_level ↑ (+0.29); education_num ↑ (+0.27),104,0.003243917654398004,True,True,True
0.9071142516379113,0,capital_gain ↑ (+2.04); marital_status ↑ (+0.74); occupation_level ↑ (+0.63); town ↑ (+0.42); education_num ↑ (+0.27),105,0.0032751091703056767,True,True,True
0.9070673485002588,0,capital_gain ↑ (+1.99); marital_status ↑ (+0.65); occupation_level ↑ (+0.52); town ↑ (+0.48); education_num ↑ (+0.27),106,0.00330630068621335,True,True,True
0.9069397049029758,0,capital_gain ↑ (+1.89); marital_status ↑ (+0.74); town ↑ (+0.49); occupation_level ↑ (+0.37); education_num ↑ (+0.33),107,0.003337492202121023,True,True,True
0.9069255030454154,0,capital_gain ↑ (+2.02); marital_status ↑ (+0.58); town ↑ (+0.56); occupation_level ↑ (+0.54); view_fb ↑ (+0.23),108,0.0033686837180286963,True,True,True
0.9068145544124435,0,capital_gain ↑ (+2.15); marital_status ↑ (+0.56); occupation_level ↑ (+0.56); town ↑ (+0.44); education_num ↑ (+0.28),109,0.003399875233936369,True,True,True
0.9067489184534789,0,capital_gain ↑ (+1.92); occupation_level ↑ (+0.77); marital_status ↑ (+0.57); town ↑ (+0.50); age ↑ (+0.18),110,0.0034310667498440423,True,True,True
0.9062878404992581,1,capital_gain ↑ (+2.20); marital_status ↑ (+0.64); occupation_level ↑ (+0.54); town ↑ (+0.51); education_num ↑ (+0.26),111,0.0034622582657517155,True,True,True
0.9061453858992672,0,capital_gain ↑ (+2.08); education_num ↑ (+0.50); marital_status ↑ (+0.42); occupation_level ↑ (+0.41); town ↑ (+0.38),112,0.0034934497816593887,True,True,True
0.9061087369992747,1,capital_gain ↑ (+1.97); marital_status ↑ (+0.67); town ↑ (+0.49); occupation_level ↑ (+0.34); education_num ↑ (+0.26),113,0.003524641297567062,True,True,True
0.9060743090557751,0,capital_gain ↑ (+1.92); marital_status ↑ (+0.74); town ↑ (+0.52); education_num ↑ (+0.40); occupation_level ↑ (+0.33),114,0.0035558328134747347,True,True,True
0.9060212018745974,0,capital_gain ↑ (+1.94); marital_status ↑ (+0.73); town ↑ (+0.58); education_num ↑ (+0.41); occupation_level ↑ (+0.31),115,0.003587024329382408,True,True,True
0.9054269395636925,0,capital_gain ↑ (+1.98); marital_status ↑ (+0.64); occupation_level ↑ (+0.49); town ↑ (+0.48); education_num ↑ (+0.28),116,0.003618215845290081,True,True,True
0.9054028072401741,0,capital_gain ↑ (+1.76); occupation_level ↑ (+0.83); marital_status ↑ (+0.63); town ↑ (+0.46); age ↑ (+0.17),117,0.0036494073611977543,True,True,True
0.9052024745474264,0,capital_gain ↑ (+2.01); marital_status ↑ (+0.75); town ↑ (+0.56); education_num ↑ (+0.28); occupation_level ↑ (+0.28),118,0.003680598877105427,True,True,True
0.9051416509389169,1,capital_gain ↑ (+2.06); marital_status ↑ (+0.57); occupation_level ↑ (+0.54); town ↑ (+0.48); education_num ↑ (+0.29),119,0.0037117903930131003,True,True,True
0.9050887677104982,0,capital_gain ↑ (+1.92); marital_status ↑ (+0.61); occupation_level ↑ (+0.49); town ↑ (+0.44); education_num ↑ (+0.40),120,0.0037429819089207735,True,True,True
0.905002665144039,1,capital_gain ↑ (+1.90); occupation_level ↑ (+0.73); marital_status ↑ (+0.60); town ↑ (+0.37); education_num ↑ (+0.22),121,0.0037741734248284468,True,True,True
0.9048097176238736,0,capital_gain ↑ (+1.87); occupation_level ↑ (+0.70); marital_status ↑ (+0.62); town ↑ (+0.39); age ↑ (+0.16),122,0.00380536494073612,True,True,True
0.9045923703709087,0,capital_gain ↑ (+1.98); marital_status ↑ (+0.60); occupation_level ↑ (+0.57); education_num ↑ (+0.48); town ↑ (+0.39),123,0.0038365564566437927,True,True,True
0.9041562723204133,0,capital_gain ↑ (+1.97); marital_status ↑ (+0.60); occupation_level ↑ (+0.50); town ↑ (+0.42); education_num ↑ (+0.28),124,0.003867747972551466,True,True,True
0.9040552898250106,0,capital_gain ↑ (+1.85); occupation_level ↑ (+0.68); marital_status ↑ (+0.58); education_num ↑ (+0.52); town ↑ (+0.32),125,0.003898939488459139,True,True,True
0.9040055425834256,0,capital_gain ↑ (+1.89); occupation_level ↑ (+0.75); marital_status ↑ (+0.61); town ↑ (+0.48); age ↑ (+0.17),126,0.003930131004366812,True,True,True
0.9038176313878232,0,capital_gain ↑ (+1.92); marital_status ↑ (+0.74); town ↑ (+0.53); education_num ↑ (+0.38); occupation_level ↑ (+0.31),127,0.003961322520274486,True,True,True
0.9036218600800328,0,capital_gain ↑ (+2.00); marital_status ↑ (+0.64); occupation_level ↑ (+0.51); town ↑ (+0.50); education_num ↑ (+0.30),128,0.003992514036182159,True,True,True
0.9035948565922121,0,capital_gain ↑ (+2.00); marital_status ↑ (+0.62); occupation_level ↑ (+0.56); town ↑ (+0.39); education_num ↑ (+0.28),129,0.004023705552089831,True,True,True
0.9034313240272344,0,capital_gain ↑ (+1.94); marital_status ↑ (+0.62); occupation_level ↑ (+0.51); town ↑ (+0.46); education_num ↑ (+0.39),130,0.004054897067997504,True,True,True
0.9034222097975196,0,capital_gain ↑ (+1.86); marital_status ↑ (+0.65); occupation_level ↑ (+0.60); town ↑ (+0.53); education_num ↑ (+0.34),131,0.0040860885839051776,True,True,True
0.9032105829648307,0,capital_gain ↑ (+2.09); marital_status ↑ (+0.74); town ↑ (+0.53); education_num ↑ (+0.31); occupation_level ↑ (+0.28),132,0.004117280099812851,True,True,True
0.9027754958067289,0,capital_gain ↑ (+2.00); marital_status ↑ (+0.64); town ↑ (+0.53); occupation_level ↑ (+0.53); age ↑ (+0.17),133,0.004148471615720524,True,True,True
0.9025440939006346,0,capital_gain ↑ (+1.93); occupation_level ↑ (+0.65); marital_status ↑ (+0.61); town ↑ (+0.43); education_num ↑ (+0.30),134,0.004179663131628197,True,True,True
0.9025161038321114,0,capital_gain ↑ (+1.89); marital_status ↑ (+0.74); town ↑ (+0.48); occupation_level ↑ (+0.34); education_num ↑ (+0.28),135,0.00421085464753587,True,True,True
0.9022664613462523,0,capital_gain ↑ (+1.97); occupation_level ↑ (+0.69); marital_status ↑ (+0.59); town ↑ (+0.43); education_num ↑ (+0.24),136,0.004242046163443544,True,True,True
0.9020221329560287,0,capital_gain ↑ (+2.10); marital_status ↑ (+0.71); town ↑ (+0.47); education_num ↑ (+0.30); occupation_level ↑ (+0.29),137,0.004273237679351217,True,True,True
0.9014488513394225,0,capital_gain ↑ (+1.95); marital_status ↑ (+0.61); occupation_level ↑ (+0.54); education_num ↑ (+0.52); town ↑ (+0.40),138,0.004304429195258889,True,True,True
0.9014326609403064,0,capital_gain ↑ (+2.00); marital_status ↑ (+0.69); town ↑ (+0.62); education_num ↑ (+0.39); occupation_level ↑ (+0.30),139,0.004335620711166562,True,True,True
0.9012702017699175,0,capital_gain ↑ (+1.72); occupation_level ↑ (+0.79); marital_status ↑ (+0.58); town ↑ (+0.46); education_num ↑ (+0.40),140,0.004366812227074236,True,True,True
0.9011082296181308,0,capital_gain ↑ (+1.85); occupation_level ↑ (+0.68); marital_status ↑ (+0.62); town ↑ (+0.38); education_num ↑ (+0.18),141,0.004398003742981909,True,True,True
0.9009702773725489,1,capital_gain ↑ (+1.97); occupation_level ↑ (+0.73); marital_status ↑ (+0.62); town ↑ (+0.41); education_num ↑ (+0.21),142,0.004429195258889582,True,True,True
0.9004538944609132,1,capital_gain ↑ (+1.91); occupation_level ↑ (+0.81); marital_status ↑ (+0.63); town ↑ (+0.37); age ↑ (+0.16),143,0.004460386774797255,True,True,True
